altitude,geo_altitude,height,horizontal_accuracy,location.lat,location.lon,pressure,speed_accuracy,time,velocity.x,velocity.y,velocity.z,vertical_accuracy
59.98,93.53356831151395,65.19,1.0,60.13111114501953,24.5119686126709,1006.0664192355445,,2026-01-27T15:34:41Z,4.0,2.8000000000000003,0.0,1.0
59.87,93.53356831151395,65.08,1.0,60.13113784790039,24.512039184570312,1006.079769835654,,2026-01-27T15:34:42Z,4.0,2.8000000000000003,0.0,1.0
60.65,93.3657267539443,65.86,1.0,60.131160736083984,24.51211166381836,1005.9863156348877,,2026-01-27T15:34:43Z,4.0,2.8000000000000003,0.0,1.0
60.65,93.3657267539443,65.86,1.0,60.131187438964844,24.512184143066406,1005.9863156348877,,2026-01-27T15:34:44Z,4.0,2.8000000000000003,0.0,1.0
61.21,93.3657267539443,66.42,1.0,60.1312141418457,24.512256622314453,1005.9195626343403,,2026-01-27T15:34:45Z,4.0,2.8000000000000003,0.0,1.0
61.32,93.19788519637464,66.53,1.0,60.1312370300293,24.512327194213867,1005.9062120342309,,2026-01-27T15:34:46Z,4.0,2.8000000000000003,0.0,1.0
60.98,93.19788519637464,66.19,1.0,60.13127136230469,24.512399673461914,1005.9462638345592,,2026-01-27T15:34:47Z,4.0,2.8000000000000003,0.0,1.0
59.53,93.19788519637464,64.74,1.0,60.13129425048828,24.51247215270996,1006.1198216359824,,2026-01-27T15:34:48Z,4.0,2.8000000000000003,0.0,1.0
59.98,93.03004363880498,65.19,1.0,60.13132095336914,24.512544631958008,1006.0664192355445,,2026-01-27T15:34:49Z,4.0,3.0,0.0,1.0
60.31,93.03004363880498,65.52,1.0,60.13134765625,24.512615203857422,1006.0263674352161,,2026-01-27T15:34:50Z,3.8000000000000003,2.8000000000000003,0.0,1.0
59.42,93.03004363880498,64.63,1.0,60.13137435913086,24.51268768310547,1006.1331722360919,,2026-01-27T15:34:51Z,4.0,2.8000000000000003,0.0,1.0
58.41,93.03004363880498,63.62,1.0,60.13139724731445,24.512760162353516,1006.2533276370772,,2026-01-27T15:34:52Z,4.0,3.0,0.0,1.0
58.53,93.03004363880498,63.74,1.0,60.131431579589844,24.512832641601562,1006.2399770369677,,2026-01-27T15:34:53Z,4.0,3.0,0.0,1.0
58.53,93.03004363880498,63.74,1.0,60.13145446777344,24.512903213500977,1006.2399770369677,,2026-01-27T15:34:54Z,4.0,3.0,0.0,1.0
61.66,92.86220208123534,66.87,1.0,60.131473541259766,24.51296043395996,1005.8661602339024,,2026-01-27T15:34:55Z,2.4000000000000004,1.6,0.0,1.0
59.76,92.86220208123534,64.97,1.0,60.13148880004883,24.512990951538086,1006.0931204357635,,2026-01-27T15:34:56Z,1.2000000000000002,0.8,0.0,1.0
60.2,92.86220208123534,65.41,1.0,60.131492614746094,24.51300621032715,1006.0397180353256,,2026-01-27T15:34:57Z,0.6000000000000001,0.4,0.0,1.0
59.98,92.86220208123534,65.19,1.0,60.131492614746094,24.513011932373047,1006.0664192355445,,2026-01-27T15:34:58Z,0.0,0.0,0.0,1.0
