time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(meters),height_above_ground_at_drone_location(meters),ground_elevation_at_drone_location(meters),altitude_above_seaLevel(meters),height_sonar(meters),speed(m/s),distance(meters),mileage(meters),satellites,gpslevel,voltage(v),max_altitude(meters),max_ascent(meters),max_speed(m/s),max_distance(meters), xSpeed(m/s), ySpeed(m/s), zSpeed(m/s), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(c),altitude(meters),ascent(meters),flycStateRaw,flycState,message
89200,2026-01-27 15:28:43,60.1318047,24.5065301,110.114,123.624,2.5922892,126.2162892,0,1.85839,518.611,608.599,32,99,14.618,126.2162892,110.114,15.9461,518.611,-0.1,-0.2,0.1,93, -25.5, -15.7,0,0,1024,1024,1024,1024,0,0,0,0,93.64,3.75,0,56,,,,,,,11.472,20.8,126.2162892,110.114,6,P-GPS,
89400,2026-01-27 15:28:43,60.1318037,24.5065259,110.301,123.791,2.6122892,126.4032892,0,1.13254,518.802,608.856,32,99,14.618,126.4032892,110.301,15.9461,518.802,0,-0.1,0,92, -22.1, -11.4,0,0,1024,1024,1024,1024,0,0,0,0,92.28,3.75,0,56,,,,,,,11.472,20.8,126.4032892,110.301,6,P-GPS,
89600,2026-01-27 15:28:44,60.1318029,24.5065234,110.363,123.843,2.6222892,126.4652892,0,0.596154,518.909,609.021,32,99,14.618,126.4652892,110.363,15.9461,518.909,0,-0.1,0,91.9, -14.1, -7,0,0,1024,1024,1024,1024,0,0,0,0,91.99,3.76,0,56,,,,,,,11.472,20.8,126.4652892,110.363,6,P-GPS,
89800,2026-01-27 15:28:44,60.1318022,24.5065219,110.38,123.86,2.6222892,126.4822892,0,0.37769,518.966,609.135,30,99,14.618,126.4822892,110.38,15.9461,518.966,0,0,0,92, -8.6, -6,0,0,1024,1024,1024,1280,0,0,0,39,91.92,3.76,0,56,,,,,,,11.472,20.8,126.4822892,110.38,6,P-GPS,
90000,2026-01-27 15:28:44,60.1318018,24.5065214,110.388,123.868,2.6222892,126.4902892,0,0.192419,518.98,609.187,30,99,14.435,126.4902892,110.388,15.9461,518.98,0,0,0,91.9, -5.3, -6,0,0,1024,1024,1024,1342,0,0,0,48,92.04,3.75,0,56,,,,,,,14.936,20.9,126.4902892,110.388,6,P-GPS,
90200,2026-01-27 15:28:44,60.1318017,24.5065211,110.394,123.874,2.6222892,126.4962892,0,0.0845281,518.992,609.207,32,99,14.435,126.4962892,110.394,15.9461,518.992,0,0,0,92.9, -3, -5.1,0,0,1024,1024,1024,1394,0,0,0,56,93.54,3.75,0,56,,,,,,,14.936,20.9,126.4962892,110.394,6,P-GPS,
90400,2026-01-27 15:28:44,60.1318015,24.5065207,110.396,123.876,2.6222892,126.4982892,0,0.0760066,519.007,609.239,32,99,14.435,126.4982892,110.396,15.9461,519.007,0,0,0,94.9, -2.5, -4.7,0,0,1024,1024,1024,1503,0,0,0,73,95.7,3.75,0,56,,,,,,,14.936,20.9,126.4982892,110.396,6,P-GPS,
90600,2026-01-27 15:28:45,60.1318014,24.5065203,110.394,123.864,2.6322892,126.4962892,0,0.0730068,519.025,609.263,32,99,14.435,126.4982892,110.396,15.9461,519.025,0,0,0,97.5, -2.8, -4.9,0,0,1024,1024,1024,1498,0,0,0,72,97.06,3.75,0,56,,,,,,,14.936,20.9,126.4962892,110.394,6,P-GPS,
90800,2026-01-27 15:28:45,60.1318015,24.5065203,110.389,123.859,2.6322892,126.4912892,0,0.0364966,519.028,609.275,32,99,14.435,126.4982892,110.396,15.9461,519.028,0,0,0,102, -3.1, -4.6,0,0,1024,1024,1024,1446,0,0,0,64,101.77,3.75,0,56,,,,,,,14.936,20.9,126.4912892,110.389,6,P-GPS,
91000,2026-01-27 15:28:45,60.1318015,24.5065203,110.384,123.854,2.6322892,126.4862892,0,0.00806226,519.028,609.275,32,99,14.667,126.4982892,110.396,15.9461,519.028,0,0,0,106.8, -3, -4.3,0,0,1024,1024,1024,1024,0,0,0,0,106.63,3.75,0,56,,,,,,,14.14,21,126.4862892,110.384,6,P-GPS,
91200,2026-01-27 15:28:45,60.1318015,24.5065204,110.377,123.847,2.6322892,126.4792892,0,0.0226716,519.023,609.28,32,99,14.667,126.4982892,110.396,15.9461,519.028,0,0,0,110.3, -2.3, -4.6,0,0,1024,1024,1024,1024,0,0,0,0,110.02,3.75,0,56,,,,,,,14.14,21,126.4792892,110.377,6,P-GPS,
91400,2026-01-27 15:28:45,60.1318016,24.5065207,110.37,123.85,2.6222892,126.4722892,0,0.0360555,519.01,609.3,32,99,14.667,126.4982892,110.396,15.9461,519.028,0,0,0,111.2, -1.6, -4.8,0,0,1024,1024,1024,1024,0,0,0,0,111.07,3.75,0,56,,,,,,,14.14,21,126.4722892,110.37,6,P-GPS,
91600,2026-01-27 15:28:46,60.1318016,24.5065209,110.362,123.842,2.6222892,126.4642892,0,0.0371214,519,609.311,32,99,14.667,126.4982892,110.396,15.9461,519.028,0,0,0,111.3, -1.2, -4.3,0,0,1024,1024,1024,1024,0,0,0,0,111.31,3.75,0,56,,,,,,,14.14,21,126.4642892,110.362,6,P-GPS,
91800,2026-01-27 15:28:46,60.1318017,24.5065211,110.356,123.836,2.6222892,126.4582892,0,0.0245967,518.992,609.327,31,99,14.667,126.4982892,110.396,15.9461,519.028,0,0,0,111.4, -1.3, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,111.37,3.75,0,56,,,,,,,14.14,21,126.4582892,110.356,6,P-GPS,
92000,2026-01-27 15:28:46,60.1318017,24.5065211,110.351,123.831,2.6222892,126.4532892,0,0.0100499,518.992,609.327,31,99,14.732,126.4982892,110.396,15.9461,519.028,0,0,0,111.3, -1.3, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,111.37,3.75,0,56,,,,,,,13.818,21.1,126.4532892,110.351,6,P-GPS,
92200,2026-01-27 15:28:46,60.1318018,24.5065212,110.344,123.824,2.6222892,126.4462892,0,0.0199249,518.99,609.339,32,99,14.732,126.4982892,110.396,15.9461,519.028,0,0,0,111.4, -1.6, -3.7,0,0,1024,1024,1024,1024,0,0,0,0,111.37,3.75,0,56,,,,,,,13.818,21.1,126.4462892,110.344,6,P-GPS,
92400,2026-01-27 15:28:46,60.1318017,24.5065212,110.34,123.82,2.6222892,126.4422892,0,0.0136015,518.987,609.35,32,99,14.732,126.4982892,110.396,15.9461,519.028,0,0,0,111.4, -1.8, -4,0,0,1024,1024,1024,1024,0,0,0,0,111.37,3.75,0,56,,,,,,,13.818,21.1,126.4422892,110.34,6,P-GPS,
92600,2026-01-27 15:28:47,60.1318017,24.5065212,110.337,123.817,2.6222892,126.4392892,0,0.025632,518.987,609.35,32,99,14.732,126.4982892,110.396,15.9461,519.028,0,0,0,111.3, -1.5, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,111.37,3.75,0,56,,,,,,,13.818,21.1,126.4392892,110.337,6,P-GPS,
92800,2026-01-27 15:28:47,60.1318018,24.5065212,110.337,123.817,2.6222892,126.4392892,0,0.0291204,518.99,609.361,32,99,14.732,126.4982892,110.396,15.9461,519.028,0,0,0,111.4, -1.9, -4,0,0,1024,1024,1024,1024,0,0,0,0,111.37,3.75,0,56,,,,,,,13.818,21.1,126.4392892,110.337,6,P-GPS,
93000,2026-01-27 15:28:47,60.1318018,24.5065211,110.337,123.817,2.6222892,126.4392892,0,0.0368917,518.995,609.367,32,99,14.672,126.4982892,110.396,15.9461,519.028,0,0,0,111.4, -2.3, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,111.37,3.75,0,56,,,,,,,13.652,21.1,126.4392892,110.337,6,P-GPS,
93200,2026-01-27 15:28:47,60.1318019,24.506521,110.335,123.815,2.6222892,126.4372892,0,0.0386394,519.004,609.379,32,99,14.672,126.4982892,110.396,15.9461,519.028,0,0,0,111.4, -2.8, -3,0,0,1024,1024,1024,1024,0,0,0,0,111.37,4.22,0,56,,,,,,,13.652,21.1,126.4372892,110.335,6,P-GPS,
93400,2026-01-27 15:28:47,60.1318019,24.506521,110.328,123.808,2.6222892,126.4302892,0,0.0212603,519.004,609.379,32,99,14.672,126.4982892,110.396,15.9461,519.028,0,0,0,111.4, -2.9, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,111.37,5.49,0,56,,,,,,,13.652,21.1,126.4302892,110.328,6,P-GPS,
93600,2026-01-27 15:28:48,60.1318018,24.506521,110.327,123.807,2.6222892,126.4292892,0,0.0220227,519.001,609.391,32,99,14.672,126.4982892,110.396,15.9461,519.028,0,0,0,111.4, -2.8, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,111.37,6.19,0,56,,,,,,,13.652,21.1,126.4292892,110.327,6,P-GPS,
93800,2026-01-27 15:28:48,60.1318018,24.5065211,110.329,123.809,2.6222892,126.4312892,0,0.0358469,518.995,609.396,32,99,14.672,126.4982892,110.396,15.9461,519.028,0,0,0,111.4, -2.4, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,111.37,6.53,0,56,,,,,,,13.652,21.1,126.4312892,110.329,6,P-GPS,
94000,2026-01-27 15:28:48,60.1318017,24.5065212,110.33,123.81,2.6222892,126.4322892,0,0.0368782,518.987,609.409,32,99,14.763,126.4982892,110.396,15.9461,519.028,0,0,0,111.4, -2.4, -3.7,0,0,1024,1024,1024,1024,0,0,0,0,111.37,6.53,0,56,,,,,,,13.842,21.1,126.4322892,110.33,6,P-GPS,
94200,2026-01-27 15:28:48,60.1318016,24.5065212,110.329,123.809,2.6222892,126.4312892,0,0.0296142,518.984,609.42,32,99,14.763,126.4982892,110.396,15.9461,519.028,0,0,0,111.4, -1.8, -4,0,0,1024,1024,1024,1024,0,0,0,0,111.37,6.53,0,56,,,,,,,13.842,21.1,126.4312892,110.329,6,P-GPS,
94400,2026-01-27 15:28:48,60.1318015,24.5065213,110.33,123.81,2.6222892,126.4322892,0,0.0283019,518.975,609.432,32,99,14.763,126.4982892,110.396,15.9461,519.028,0,0,0,111.4, -1.8, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,111.37,8.61,0,56,,,,,,,13.842,21.1,126.4322892,110.33,6,P-GPS,
94600,2026-01-27 15:28:49,60.1318015,24.5065212,110.331,123.811,2.6222892,126.4332892,0,0.0245967,518.981,609.438,32,99,14.763,126.4982892,110.396,15.9461,519.028,0,0,0,111.4, -1.8, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,111.37,12.36,0,56,,,,,,,13.842,21.1,126.4332892,110.331,6,P-GPS,
94800,2026-01-27 15:28:49,60.1318015,24.5065212,110.331,123.811,2.6222892,126.4332892,0,0.0223607,518.981,609.438,32,99,14.763,126.4982892,110.396,15.9461,519.028,0,0,0,111.3, -2.2, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,111.37,14.36,0,56,,,,,,,13.842,21.1,126.4332892,110.331,6,P-GPS,
95000,2026-01-27 15:28:49,60.1318015,24.5065212,110.332,123.812,2.6222892,126.4342892,0,0.0220227,518.981,609.438,32,99,14.592,126.4982892,110.396,15.9461,519.028,0,0,0,111.4, -2.4, -3.7,0,0,1024,1024,1024,1024,0,0,0,0,111.37,14.72,0,56,,,,,,,14.09,21.2,126.4342892,110.332,6,P-GPS,
95200,2026-01-27 15:28:49,60.1318016,24.5065211,110.332,123.812,2.6222892,126.4342892,0,0.0213776,518.989,609.45,32,99,14.592,126.4982892,110.396,15.9461,519.028,0,0,0,111.4, -2.6, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,111.37,14.71,0,56,,,,,,,14.09,21.2,126.4342892,110.332,6,P-GPS,
95400,2026-01-27 15:28:49,60.1318016,24.506521,110.332,123.812,2.6222892,126.4342892,0,0.0212132,518.994,609.456,32,99,14.592,126.4982892,110.396,15.9461,519.028,0,0,0,111.4, -2.7, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,111.37,14.71,0,56,,,,,,,14.09,21.2,126.4342892,110.332,6,P-GPS,
95600,2026-01-27 15:28:50,60.1318017,24.5065209,110.332,123.812,2.6222892,126.4342892,0,0.0203961,519.003,609.468,32,99,14.592,126.4982892,110.396,15.9461,519.028,0,0,0,111.4, -3, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,111.37,14.72,0,56,,,,,,,14.09,21.2,126.4342892,110.332,6,P-GPS,
95800,2026-01-27 15:28:50,60.1318017,24.5065208,110.333,123.813,2.6222892,126.4352892,0,0.0174642,519.008,609.474,32,99,14.592,126.4982892,110.396,15.9461,519.028,0,0,0,111.4, -3.1, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,111.37,14.72,0,56,,,,,,,14.09,21.2,126.4352892,110.333,6,P-GPS,
96000,2026-01-27 15:28:50,60.1318018,24.5065208,110.332,123.812,2.6222892,126.4342892,0,0.0222036,519.011,609.485,32,99,14.813,126.4982892,110.396,15.9461,519.028,0,0,0,111.4, -3, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,111.37,14.72,0,56,,,,,,,14.134,21.2,126.4342892,110.332,6,P-GPS,
96200,2026-01-27 15:28:50,60.1318017,24.5065207,110.33,123.81,2.6222892,126.4322892,0,0.0254558,519.013,609.497,32,99,14.813,126.4982892,110.396,15.9461,519.028,0,0,0,111.4, -3, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,111.37,14.72,0,56,,,,,,,14.134,21.2,126.4322892,110.33,6,P-GPS,
96400,2026-01-27 15:28:50,60.1318017,24.5065208,110.331,123.811,2.6222892,126.4332892,0,0.0236008,519.008,609.503,32,99,14.813,126.4982892,110.396,15.9461,519.028,0,0,0,111.4, -3, -3.6,0,0,1222,1024,1024,1024,30,0,0,0,111.37,14.72,0,56,,,,,,,14.134,21.2,126.4332892,110.331,6,P-GPS,
96600,2026-01-27 15:28:51,60.1318016,24.5065208,110.332,123.812,2.6222892,126.4342892,0,0.058,519.005,609.514,32,99,14.813,126.4982892,110.396,15.9461,519.028,0,0,0,111.3, -6.2, -3.8,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.72,0,56,,,,,,,14.134,21.2,126.4342892,110.332,6,P-GPS,
96800,2026-01-27 15:28:51,60.1318015,24.5065213,110.334,123.814,2.6222892,126.4362892,0,0.402995,518.975,609.544,32,99,14.813,126.4982892,110.396,15.9461,519.028,0,0,0,111.1, -20.8, -4.3,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.72,0,56,,,,,,,14.134,21.2,126.4362892,110.334,6,P-GPS,
97000,2026-01-27 15:28:51,60.131801,24.5065237,110.338,123.828,2.6122892,126.4402892,0,1.14048,518.832,609.688,32,99,14.635,126.4982892,110.396,15.9461,519.028,0,0.1,0,111.5, -27.7, -4.1,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.72,0,56,,,,,,,14.014,21.2,126.4402892,110.338,6,P-GPS,
97200,2026-01-27 15:28:51,60.1318,24.506529,110.333,123.833,2.6022892,126.4352892,0,2.0367,518.519,610.002,32,99,14.635,126.4982892,110.396,15.9461,519.028,-0.1,0.2,0,111.4, -28.9, -3.7,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.72,0,56,,,,,,,14.014,21.2,126.4352892,110.333,6,P-GPS,
97400,2026-01-27 15:28:51,60.1317984,24.5065377,110.333,123.873,2.5622892,126.4352892,0,2.97172,518.006,610.515,32,99,14.635,126.4982892,110.396,15.9461,519.028,-0.1,0.3,0,111.4, -27.8, -3.4,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.72,0,56,,,,,,,14.014,21.2,126.4352892,110.333,6,P-GPS,
97600,2026-01-27 15:28:52,60.1317962,24.5065488,110.335,123.915,2.5222892,126.4372892,0,3.81053,517.347,611.177,32,99,14.635,126.4982892,110.396,15.9461,519.028,-0.1,0.4,0,111.3, -25.9, -3.4,0,0,1024,1024,1024,1024,0,0,0,0,111.37,14.71,0,56,,,,,,,14.014,21.2,126.4372892,110.335,6,P-GPS,
97800,2026-01-27 15:28:52,60.1317962,24.5065488,0,13.58,2.5222892,16.1022892,0,0,517.347,611.177,0,0,14.635,126.4982892,110.396,15.9461,519.028,0,0,0,0, 0, 0,0,0,2048,2048,1024,1024,100,100,0,0,0,0,0,56,,,,,,,14.014,21.2,16.1022892,0,0,,
98000,2026-01-27 15:28:52,60.1317935,24.5065628,110.338,123.968,2.4722892,126.4402892,0,4.40073,516.518,612.008,32,99,14.554,126.4982892,110.396,15.9461,519.028,-0.2,0.4,0,111.9, -14.6, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,111.37,14.71,0,56,,,,,,,14.612,21.3,126.4402892,110.338,6,P-GPS,
98200,2026-01-27 15:28:52,60.1317905,24.5065776,110.344,124.024,2.4222892,126.4462892,0,4.21431,515.637,612.893,32,99,14.554,126.4982892,110.396,15.9461,519.028,-0.2,0.4,0,111.3, 17.7, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,111.37,14.72,0,56,,,,,,,14.612,21.3,126.4462892,110.344,6,P-GPS,
98400,2026-01-27 15:28:52,60.1317878,24.5065904,110.359,124.079,2.3822892,126.4612892,0,3.25892,514.872,613.663,32,99,14.554,126.4982892,110.396,15.9461,519.028,-0.1,0.3,0,111.3, 28.5, -4.6,0,0,1024,1024,1024,1024,0,0,0,0,111.37,14.71,0,56,,,,,,,14.612,21.3,126.4612892,110.359,6,P-GPS,
98600,2026-01-27 15:28:53,60.1317862,24.5065985,110.379,124.129,2.3522892,126.4812892,0,1.86533,514.391,614.146,32,99,14.554,126.4982892,110.396,15.9461,519.028,-0.1,0.2,0,111.2, 30.2, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,111.37,14.72,0,56,,,,,,,14.612,21.3,126.4812892,110.379,6,P-GPS,
98800,2026-01-27 15:28:53,60.1317856,24.5066022,110.373,124.143,2.3322892,126.4752892,0,0.735361,514.176,614.361,32,99,14.554,126.4982892,110.396,15.9461,519.028,0,0.1,0,111.3, 19, -3.9,0,0,1341,1024,1024,1024,48,0,0,0,111.37,14.72,0,56,,,,,,,14.612,21.3,126.4752892,110.373,6,P-GPS,
99000,2026-01-27 15:28:53,60.1317853,24.5066034,110.361,124.131,2.3322892,126.4632892,0,0.149883,514.103,614.435,32,99,14.445,126.4982892,110.396,15.9461,519.028,0,0,0,111.3, 5.7, -4,0,0,1607,1024,1024,1024,88,0,0,0,111.37,14.71,0,56,,,,,,,17.506,21.3,126.4632892,110.361,6,P-GPS,
99200,2026-01-27 15:28:53,60.1317851,24.506604,110.347,124.117,2.3322892,126.4492892,0,0.289012,514.064,614.475,32,99,14.445,126.4982892,110.396,15.9461,519.028,0,0,0,111.5, -20.3, -4.5,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.71,0,56,,,,,,,17.506,21.3,126.4492892,110.347,6,P-GPS,
99400,2026-01-27 15:28:53,60.1317847,24.5066066,110.338,124.128,2.3122892,126.4402892,0,1.11989,513.914,614.626,32,99,14.445,126.4982892,110.396,15.9461,519.028,0,0.1,0,111.6, -29.7, -4.1,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.71,0,56,,,,,,,17.506,21.3,126.4402892,110.338,6,P-GPS,
99600,2026-01-27 15:28:54,60.1317837,24.5066125,110.324,124.124,2.3022892,126.4262892,0,2.16189,513.569,614.971,32,99,14.445,126.4982892,110.396,15.9461,519.028,-0.1,0.2,0,111.5, -30.2, -3.1,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.72,0,56,,,,,,,17.506,21.3,126.4262892,110.324,6,P-GPS,
99800,2026-01-27 15:28:54,60.1317819,24.5066218,110.32,124.16,2.2622892,126.4222892,0,3.16971,513.018,615.524,32,99,14.445,126.4982892,110.396,15.9461,519.028,-0.1,0.3,0,111.5, -28, -2.9,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.71,0,56,,,,,,,17.506,21.3,126.4222892,110.32,6,P-GPS,
100000,2026-01-27 15:28:54,60.1317794,24.5066346,110.325,124.215,2.2122892,126.4272892,0,4.10406,512.259,616.285,31,99,14.644,126.4982892,110.396,15.9461,519.028,-0.2,0.4,0,111.4, -24.8, -3.4,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.71,0,56,,,,,,,13.168,21.3,126.4272892,110.325,6,P-GPS,
100200,2026-01-27 15:28:54,60.1317764,24.5066499,110.324,124.264,2.1622892,126.4262892,0,4.8072,511.352,617.196,31,99,14.644,126.4982892,110.396,15.9461,519.028,-0.2,0.4,0,111.3, -22.3, -3.4,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.72,0,56,,,,,,,13.168,21.3,126.4262892,110.324,6,P-GPS,
100400,2026-01-27 15:28:54,60.1317732,24.5066668,110.321,124.321,2.1022892,126.4232892,0,5.3474,510.353,618.197,32,99,14.644,126.4982892,110.396,15.9461,519.028,-0.2,0.5,0,111.3, -22.5, -3.2,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.72,0,56,,,,,,,13.168,21.3,126.4232892,110.321,6,P-GPS,
100600,2026-01-27 15:28:55,60.1317696,24.5066854,110.314,124.314,2.1022892,126.4162892,0,5.85677,509.252,619.302,32,99,14.644,126.4982892,110.396,15.9461,519.028,-0.2,0.5,0,111.3, -23.6, -3,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.72,0,56,,,,,,,13.168,21.3,126.4162892,110.314,6,P-GPS,
100800,2026-01-27 15:28:55,60.1317658,24.5067047,110.307,124.307,2.1022892,126.4092892,0,6.38559,508.107,620.452,32,99,14.644,126.4982892,110.396,15.9461,519.028,-0.2,0.6,0,111.3, -24.3, -3.1,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.71,0,56,,,,,,,13.168,21.3,126.4092892,110.307,6,P-GPS,
101000,2026-01-27 15:28:55,60.1317614,24.5067272,110.298,124.298,2.1022892,126.4002892,0,7.00537,506.773,621.791,32,99,14.468,126.4982892,110.396,15.9461,519.028,-0.3,0.7,0,111.4, -24.7, -3.8,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.72,0,55,,,,,,,17.412,21.3,126.4002892,110.298,6,P-GPS,
101200,2026-01-27 15:28:55,60.1317565,24.5067517,110.294,124.294,2.1022892,126.3962892,0,7.58904,505.317,623.253,32,99,14.468,126.4982892,110.396,15.9461,519.028,-0.3,0.7,0,111.4, -24, -3.9,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.72,0,55,,,,,,,17.412,21.3,126.3962892,110.294,6,P-GPS,
101400,2026-01-27 15:28:55,60.1317565,24.5067517,0,14,2.1022892,16.1022892,0,0,505.317,623.253,0,0,14.468,126.4982892,110.396,15.9461,519.028,0,0,0,0, 0, 0,0,0,2048,2048,1024,1024,100,100,0,0,0,0,0,55,,,,,,,17.412,21.3,16.1022892,0,0,,
101600,2026-01-27 15:28:56,60.1317513,24.5067781,110.292,124.292,2.1022892,126.3942892,0,8.13015,503.75,624.825,32,99,14.468,126.4982892,110.396,15.9461,519.028,-0.3,0.8,0,111.3, -23.6, -3.9,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.72,0,55,,,,,,,17.412,21.3,126.3942892,110.292,6,P-GPS,
101800,2026-01-27 15:28:56,60.1317458,24.5068063,110.292,124.292,2.1022892,126.3942892,0,8.58436,502.079,626.502,32,99,14.468,126.4982892,110.396,15.9461,519.028,-0.3,0.8,0,111.4, -23.1, -3.8,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.72,0,55,,,,,,,17.412,21.3,126.3942892,110.292,6,P-GPS,
102000,2026-01-27 15:28:56,60.1317403,24.5068343,110.297,124.297,2.1022892,126.3992892,0,8.94951,500.418,628.169,32,99,14.465,126.4982892,110.396,15.9461,519.028,-0.3,0.8,0,111.4, -23.4, -3.8,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.72,0,55,,,,,,,17.548,21.3,126.3992892,110.297,6,P-GPS,
102200,2026-01-27 15:28:56,60.1317342,24.506865,110.299,124.299,2.1022892,126.4012892,0,9.4109,498.596,630,30,99,14.465,126.4982892,110.396,15.9461,519.028,-0.3,0.9,0,111.4, -23.8, -3.8,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.72,0,55,,,,,,,17.548,21.3,126.4012892,110.299,6,P-GPS,
102400,2026-01-27 15:28:56,60.1317278,24.5068975,110.299,124.299,2.1022892,126.4012892,0,9.81973,496.668,631.935,30,99,14.465,126.4982892,110.396,15.9461,519.028,-0.4,0.9,0,111.4, -23.8, -3.9,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.71,0,55,,,,,,,17.548,21.3,126.4012892,110.299,6,P-GPS,
102600,2026-01-27 15:28:57,60.1317195,24.5069396,110.302,124.302,2.1022892,126.4042892,0,10.2176,494.17,634.443,32,99,14.465,126.4982892,110.396,15.9461,519.028,-0.4,1,0,111.4, -23.8, -3.6,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.71,0,55,,,,,,,17.548,21.3,126.4042892,110.302,6,P-GPS,
102800,2026-01-27 15:28:57,60.1317143,24.5069661,110.304,124.244,2.1622892,126.4062892,0,10.5786,492.599,636.02,32,99,14.465,126.4982892,110.396,15.9461,519.028,-0.4,1,0,111.3, -23.8, -3.6,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.72,0,55,,,,,,,17.548,21.3,126.4062892,110.304,6,P-GPS,
103000,2026-01-27 15:28:57,60.1317059,24.5070087,110.305,124.105,2.3022892,126.4072892,0,10.8855,490.072,638.558,32,99,14.494,126.4982892,110.396,15.9461,519.028,-0.4,1,0,111.4, -23.6, -3.7,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.72,0,55,,,,,,,17.978,21.3,126.4072892,110.305,6,P-GPS,
103200,2026-01-27 15:28:57,60.1316983,24.5070466,110.303,123.973,2.4322892,126.4052892,0,11.2779,487.819,640.82,32,99,14.494,126.4982892,110.396,15.9461,519.028,-0.4,1,0,111.3, -23.7, -3.8,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.72,0,55,,,,,,,17.978,21.3,126.4052892,110.303,6,P-GPS,
103400,2026-01-27 15:28:57,60.1316906,24.507086,110.304,123.844,2.5622892,126.4062892,0,11.5767,485.484,643.164,32,99,14.494,126.4982892,110.396,15.9461,519.028,-0.4,1.1,0,111.3, -23.4, -3.5,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.72,0,55,,,,,,,17.978,21.3,126.4062892,110.304,6,P-GPS,
103600,2026-01-27 15:28:58,60.1316828,24.5071257,110.302,123.682,2.7222892,126.4042892,0,11.9043,483.13,645.528,32,99,14.494,126.4982892,110.396,15.9461,519.028,-0.4,1.1,0,111.4, -23.4, -3.4,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.72,0,55,,,,,,,17.978,21.3,126.4042892,110.302,6,P-GPS,
103800,2026-01-27 15:28:58,60.1316747,24.5071662,110.306,123.536,2.8722892,126.4082892,0,12.1575,480.725,647.945,32,99,14.494,126.4982892,110.396,15.9461,519.028,-0.4,1.1,0,111.4, -23.3, -3.9,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.72,0,55,,,,,,,17.978,21.3,126.4082892,110.306,6,P-GPS,
104000,2026-01-27 15:28:58,60.131667,24.5072051,110.311,123.371,3.0422892,126.4132892,0,12.3917,478.416,650.263,32,99,14.587,126.4982892,110.396,15.9461,519.028,-0.5,1.2,0,111.5, -23.2, -3.9,0,0,1689,1024,1024,1024,100,0,0,0,111.37,14.72,0,55,,,,,,,17.76,21.3,126.4132892,110.311,6,P-GPS,
