time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(meters),height_above_ground_at_drone_location(meters),ground_elevation_at_drone_location(meters),altitude_above_seaLevel(meters),height_sonar(meters),speed(m/s),distance(meters),mileage(meters),satellites,gpslevel,voltage(v),max_altitude(meters),max_ascent(meters),max_speed(m/s),max_distance(meters), xSpeed(m/s), ySpeed(m/s), zSpeed(m/s), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(c),altitude(meters),ascent(meters),flycStateRaw,flycState,message
162200,2026-01-27 15:35:22,60.131119,24.5138945,104.968,106.898,14.1722892,121.0702892,0,10.4019,115.122,483.745,32,98,13.956,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.7, -13.7, -5.8,0,0,1024,1024,1024,1024,0,0,0,0,129.61,0,0,39,,,,,,,13.356,23.9,121.0702892,104.968,6,P-GPS,
162400,2026-01-27 15:35:22,60.1311071,24.5139238,104.967,106.857,14.2122892,121.0692892,0,10.4301,113.028,485.839,31,98,13.956,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -13, -4.7,0,0,1024,1024,1024,1024,0,0,0,0,129.6,0,0,39,,,,,,,13.356,23.9,121.0692892,104.967,6,P-GPS,
162600,2026-01-27 15:35:23,60.1310953,24.5139531,104.964,106.794,14.2722892,121.0662892,0,10.4448,110.941,487.925,31,98,13.956,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.5, -12.3, -3.2,0,0,1024,1024,1024,1024,0,0,0,0,129.57,0,0,39,,,,,,,13.356,23.9,121.0662892,104.964,6,P-GPS,
162800,2026-01-27 15:35:23,60.131084,24.5139811,104.968,106.738,14.3322892,121.0702892,0,10.4028,108.945,489.921,32,98,13.956,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -12.1, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,129.58,0,0,39,,,,,,,13.356,23.9,121.0702892,104.968,6,P-GPS,
163000,2026-01-27 15:35:23,60.131072,24.5140103,104.971,106.671,14.4022892,121.0732892,0,10.4087,106.849,492.018,32,98,13.989,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -12.8, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,129.59,0,0,39,,,,,,,13.5,23.9,121.0732892,104.971,6,P-GPS,
163200,2026-01-27 15:35:23,60.1310599,24.5140396,104.972,106.612,14.4622892,121.0742892,0,10.4031,104.741,494.126,32,98,13.989,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -12.5, -3.4,0,0,1024,1024,1024,1024,0,0,0,0,129.59,0,0,39,,,,,,,13.5,23.9,121.0742892,104.972,6,P-GPS,
163400,2026-01-27 15:35:23,60.1310479,24.5140686,104.972,106.552,14.5222892,121.0742892,0,10.3773,102.652,496.214,32,98,13.989,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -12.6, -3.7,0,0,1024,1024,1024,1024,0,0,0,0,129.59,0,0,39,,,,,,,13.5,23.9,121.0742892,104.972,6,P-GPS,
163600,2026-01-27 15:35:24,60.1310359,24.5140974,104.97,106.49,14.5822892,121.0722892,0,10.3866,100.573,498.294,32,98,13.989,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -12.7, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,129.57,0,0,39,,,,,,,13.5,23.9,121.0722892,104.97,6,P-GPS,
163800,2026-01-27 15:35:24,60.1310245,24.5141249,104.97,106.43,14.6422892,121.0722892,0,10.349,98.5912,500.276,32,98,13.989,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -12.9, -4.7,0,0,1024,1024,1024,1024,0,0,0,0,129.57,0,0,39,,,,,,,13.5,23.9,121.0722892,104.97,6,P-GPS,
164000,2026-01-27 15:35:24,60.1310125,24.5141538,104.969,106.369,14.7022892,121.0712892,0,10.3638,96.5073,502.359,31,98,13.985,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -13.6, -5.3,0,0,1024,1024,1024,1024,0,0,0,0,129.57,0,0,39,,,,,,,13.41,23.9,121.0712892,104.969,6,P-GPS,
164200,2026-01-27 15:35:24,60.1310003,24.5141832,104.968,106.348,14.7222892,121.0702892,0,10.3985,94.3879,504.479,31,98,13.985,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -13.2, -4.9,0,0,1024,1024,1024,1024,0,0,0,0,129.57,0,0,39,,,,,,,13.41,23.9,121.0702892,104.968,6,P-GPS,
164400,2026-01-27 15:35:24,60.1309884,24.5142125,104.969,106.339,14.7322892,121.0712892,0,10.3873,92.294,506.573,32,97,13.985,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.5, -12.9, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,129.57,0,0,39,,,,,,,13.41,23.9,121.0712892,104.969,6,P-GPS,
164600,2026-01-27 15:35:25,60.1309766,24.5142413,104.971,106.321,14.7522892,121.0732892,0,10.3912,90.2286,508.638,32,97,13.985,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -13, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,129.57,0,0,39,,,,,,,13.41,23.9,121.0732892,104.971,6,P-GPS,
164800,2026-01-27 15:35:25,60.1309651,24.5142691,104.973,106.303,14.7722892,121.0752892,0,10.3752,88.2271,510.64,32,97,13.985,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.5, -12.9, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,129.57,0,0,39,,,,,,,13.41,23.9,121.0752892,104.973,6,P-GPS,
165000,2026-01-27 15:35:25,60.1309532,24.514298,104.972,106.272,14.8022892,121.0742892,0,10.3648,86.1503,512.716,31,96,13.847,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -13.6, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,129.57,0,0,39,,,,,,,13.622,23.9,121.0742892,104.972,6,P-GPS,
165200,2026-01-27 15:35:25,60.1309411,24.5143272,104.975,106.235,14.8422892,121.0772892,0,10.3624,84.0465,514.82,31,96,13.847,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.8, -13.8, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,129.58,0,0,39,,,,,,,13.622,23.9,121.0772892,104.975,6,P-GPS,
165400,2026-01-27 15:35:25,60.1309291,24.5143562,104.979,106.189,14.8922892,121.0812892,0,10.3773,81.9584,516.908,32,96,13.847,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -13.8, -4.3,0,0,1024,1024,1024,1024,0,0,0,0,129.55,0,0,39,,,,,,,13.622,23.9,121.0812892,104.979,6,P-GPS,
165600,2026-01-27 15:35:26,60.1309171,24.5143853,104.98,106.13,14.9522892,121.0822892,0,10.3853,79.866,519.001,32,96,13.847,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.5, -13.6, -4.3,0,0,1024,1024,1024,1024,0,0,0,0,129.55,0,0,39,,,,,,,13.622,23.9,121.0822892,104.98,6,P-GPS,
165800,2026-01-27 15:35:26,60.1309057,24.5144131,104.981,106.061,15.0222892,121.0832892,0,10.3862,77.8716,520.995,32,96,13.847,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -13.5, -4.3,0,0,1024,1024,1024,1024,0,0,0,0,129.57,0,0,39,,,,,,,13.622,23.9,121.0832892,104.981,6,P-GPS,
166000,2026-01-27 15:35:26,60.1308934,24.5144429,104.981,105.981,15.1022892,121.0832892,0,10.4151,75.728,523.139,30,97,14.031,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -13.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,129.57,0,0,39,,,,,,,13.622,23.9,121.0832892,104.981,6,P-GPS,
166200,2026-01-27 15:35:26,60.1308813,24.5144725,104.981,105.961,15.1222892,121.0832892,0,10.4222,73.6072,525.26,30,97,14.031,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -13.1, -3.7,0,0,1024,1024,1024,1024,0,0,0,0,129.58,0,0,39,,,,,,,13.622,23.9,121.0832892,104.981,6,P-GPS,
166400,2026-01-27 15:35:26,60.1308692,24.5145017,104.977,105.947,15.1322892,121.0792892,0,10.4315,71.5034,527.363,32,97,14.031,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -12.7, -3.7,0,0,1024,1024,1024,1024,0,0,0,0,129.55,0,0,39,,,,,,,13.622,23.9,121.0792892,104.977,6,P-GPS,
166600,2026-01-27 15:35:27,60.1308573,24.5145307,104.974,105.944,15.1322892,121.0762892,0,10.4179,69.4223,529.445,32,97,14.031,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -12.5, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,129.55,0,0,39,,,,,,,13.622,23.9,121.0762892,104.974,6,P-GPS,
166800,2026-01-27 15:35:27,60.1308458,24.5145584,104.974,105.954,15.1222892,121.0762892,0,10.3937,67.4251,531.442,32,97,14.031,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -12.5, -4.2,0,0,1024,1024,1024,1024,0,0,0,0,129.55,0,0,39,,,,,,,13.622,23.9,121.0762892,104.974,6,P-GPS,
167000,2026-01-27 15:35:27,60.1308338,24.5145875,104.976,105.976,15.1022892,121.0782892,0,10.3966,65.3327,533.534,32,97,13.988,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.5, -12.6, -4.4,0,0,1024,1024,1024,1024,0,0,0,0,129.55,0,0,38,,,,,,,13.026,24,121.0782892,104.976,6,P-GPS,
167200,2026-01-27 15:35:27,60.1308217,24.5146168,104.978,105.978,15.1022892,121.0802892,0,10.3924,63.2246,535.642,32,97,13.988,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -12.4, -4.4,0,0,1024,1024,1024,1024,0,0,0,0,129.55,0,0,38,,,,,,,13.026,24,121.0802892,104.978,6,P-GPS,
167400,2026-01-27 15:35:27,60.1308098,24.5146456,104.98,105.98,15.1022892,121.0822892,0,10.3635,61.1521,537.715,32,97,13.988,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.5, -12.4, -4.5,0,0,1024,1024,1024,1024,0,0,0,0,129.55,0,0,38,,,,,,,13.026,24,121.0822892,104.98,6,P-GPS,
167600,2026-01-27 15:35:28,60.1307978,24.5146745,104.983,105.983,15.1022892,121.0852892,0,10.3493,59.0682,539.799,32,97,13.988,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -12.7, -4.3,0,0,1024,1024,1024,1024,0,0,0,0,129.55,0,0,38,,,,,,,13.026,24,121.0852892,104.983,6,P-GPS,
167800,2026-01-27 15:35:28,60.1307865,24.514702,104.984,105.984,15.1022892,121.0862892,0,10.3283,57.0937,541.773,29,98,13.988,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -13, -4.2,0,0,1024,1024,1024,1024,0,0,0,0,129.55,0,0,38,,,,,,,13.026,24,121.0862892,104.984,6,P-GPS,
168000,2026-01-27 15:35:28,60.1307746,24.5147309,104.982,105.952,15.1322892,121.0842892,0,10.3421,55.0169,543.85,29,98,14.033,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -13.3, -4,0,0,1024,1024,1024,1024,0,0,0,0,129.55,0,0,38,,,,,,,13.15,24,121.0842892,104.982,6,P-GPS,
168200,2026-01-27 15:35:28,60.1307625,24.5147603,104.981,105.841,15.2422892,121.0832892,0,10.3525,52.9046,545.962,29,98,14.033,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.5, -13, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,129.55,0,0,38,,,,,,,13.15,24,121.0832892,104.981,6,P-GPS,
168400,2026-01-27 15:35:28,60.1307506,24.5147892,104.979,105.739,15.3422892,121.0812892,0,10.3671,50.8278,548.039,32,97,14.033,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -13, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,129.55,0,0,38,,,,,,,13.15,24,121.0812892,104.979,6,P-GPS,
168600,2026-01-27 15:35:29,60.1307386,24.5148181,104.978,105.638,15.4422892,121.0802892,0,10.3747,48.7439,550.123,32,97,14.033,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -12.7, -4.2,0,0,1024,1024,1024,1024,0,0,0,0,129.55,0,0,38,,,,,,,13.15,24,121.0802892,104.978,6,P-GPS,
168800,2026-01-27 15:35:29,60.1307273,24.5148456,104.975,105.525,15.5522892,121.0772892,0,10.3668,46.7694,552.097,32,97,14.033,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.5, -12.3, -4.5,0,0,1024,1024,1024,1024,0,0,0,0,129.55,0,0,38,,,,,,,13.15,24,121.0772892,104.975,6,P-GPS,
169000,2026-01-27 15:35:29,60.1307154,24.5148741,104.976,105.426,15.6522892,121.0782892,0,10.3604,44.7097,554.157,32,97,13.943,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -13.1, -4.7,0,0,1024,1024,1024,1024,0,0,0,0,129.55,0,0,38,,,,,,,12.664,23.9,121.0782892,104.976,6,P-GPS,
169200,2026-01-27 15:35:29,60.1307032,24.5149035,104.979,105.329,15.7522892,121.0812892,0,10.3593,42.5903,556.277,32,97,13.943,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -13, -4.8,0,0,1024,1024,1024,1024,0,0,0,0,129.55,0,0,38,,,,,,,12.664,23.9,121.0812892,104.979,6,P-GPS,
169400,2026-01-27 15:35:29,60.1306912,24.5149325,104.983,105.223,15.8622892,121.0852892,0,10.3413,40.5022,558.365,32,99,13.943,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -13.5, -4.7,0,0,1024,1024,1024,1024,0,0,0,0,129.55,0,0,38,,,,,,,12.664,23.9,121.0852892,104.983,6,P-GPS,
169600,2026-01-27 15:35:30,60.1306794,24.5149612,104.986,105.126,15.9622892,121.0882892,0,10.3511,38.441,560.426,32,99,13.943,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -13.4, -4.9,0,0,1024,1024,1024,1024,0,0,0,0,129.55,0,0,38,,,,,,,12.664,23.9,121.0882892,104.986,6,P-GPS,
169800,2026-01-27 15:35:30,60.1306679,24.5149887,104.984,105.024,16.0622892,121.0862892,0,10.3499,36.4523,562.415,32,99,13.943,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.5, -13.3, -5.1,0,0,1024,1024,1024,1024,0,0,0,0,129.53,0,0,38,,,,,,,12.664,23.9,121.0862892,104.984,6,P-GPS,
170000,2026-01-27 15:35:30,60.1306558,24.5150179,104.983,104.983,16.1022892,121.0852892,0,10.3805,34.3486,564.519,30,99,13.845,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.5, -13.5, -5.4,0,0,1024,1024,1024,1024,0,0,0,0,129.52,0,0,38,,,,,,,13.194,24,121.0852892,104.983,6,P-GPS,
170200,2026-01-27 15:35:30,60.1306439,24.515047,104.986,104.986,16.1022892,121.0882892,0,10.3986,32.2632,566.604,30,99,13.845,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.5, -12.9, -4.7,0,0,1024,1024,1024,1024,0,0,0,0,129.53,0,0,38,,,,,,,13.194,24,121.0882892,104.986,6,P-GPS,
170400,2026-01-27 15:35:30,60.130632,24.5150764,104.988,104.988,16.1022892,121.0902892,0,10.3943,30.165,568.702,32,98,13.845,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -12.9, -3.7,0,0,1024,1024,1024,1024,0,0,0,0,129.54,0,0,38,,,,,,,13.194,24,121.0902892,104.988,6,P-GPS,
170600,2026-01-27 15:35:31,60.1306201,24.5151056,104.991,104.991,16.1022892,121.0932892,0,10.393,28.0754,570.792,32,98,13.845,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -12.9, -3.2,0,0,1024,1024,1024,1024,0,0,0,0,129.54,0,0,38,,,,,,,13.194,24,121.0932892,104.991,6,P-GPS,
170800,2026-01-27 15:35:31,60.1306088,24.5151334,104.993,104.993,16.1022892,121.0952892,0,10.3665,26.088,572.779,32,98,13.845,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -12.8, -3,0,0,1024,1024,1024,1024,0,0,0,0,129.54,0,0,38,,,,,,,13.194,24,121.0952892,104.993,6,P-GPS,
171000,2026-01-27 15:35:31,60.1305968,24.5151626,104.994,104.994,16.1022892,121.0962892,0,10.3861,23.9914,574.876,32,97,14.101,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -13.1, -3,0,0,1024,1024,1024,1024,0,0,0,0,129.54,0,0,38,,,,,,,12.958,24,121.0962892,104.994,6,P-GPS,
171200,2026-01-27 15:35:31,60.1305847,24.5151918,104.995,104.995,16.1022892,121.0972892,0,10.3909,21.8876,576.98,32,97,14.101,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.5, -12.7, -3.4,0,0,1024,1024,1024,1024,0,0,0,0,129.51,0,0,38,,,,,,,12.958,24,121.0972892,104.995,6,P-GPS,
171400,2026-01-27 15:35:31,60.1305728,24.5152208,104.991,104.991,16.1022892,121.0932892,0,10.3953,19.8065,579.061,32,99,14.101,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.6, -12.6, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,129.51,0,0,38,,,,,,,12.958,24,121.0932892,104.991,6,P-GPS,
171600,2026-01-27 15:35:32,60.130558,24.5152567,104.992,104.992,16.1022892,121.0942892,0,10.3953,17.2254,581.642,32,99,14.101,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.5, -11.8, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,129.51,0,0,38,,,,,,,12.958,24,121.0942892,104.992,6,P-GPS,
171800,2026-01-27 15:35:32,60.1305494,24.5152774,104.992,104.992,16.1022892,121.0942892,0,10.3671,15.7325,583.135,32,99,14.101,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.5, -10.3, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,129.51,0,0,38,,,,,,,12.958,24,121.0942892,104.992,6,P-GPS,
172000,2026-01-27 15:35:32,60.1305375,24.5153064,104.992,104.992,16.1022892,121.0942892,0,10.2984,13.6514,585.216,32,99,14.07,121.2762892,105.174,10.6896,246.661,-0.7,0.8,0,129.4, -7.6, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,129.51,0,0,38,,,,,,,12.788,23.9,121.0942892,104.992,6,P-GPS,
172200,2026-01-27 15:35:32,60.1305228,24.5153419,104.993,104.993,16.1022892,121.0952892,0,10.0767,11.0945,587.773,32,99,14.07,121.2762892,105.174,10.6896,246.661,-0.6,0.8,0,129.4, -2.4, -3.7,0,0,1024,1024,1024,1024,0,0,0,0,129.51,0,0,38,,,,,,,12.788,23.9,121.0952892,104.993,6,P-GPS,
172400,2026-01-27 15:35:32,60.1305116,24.5153691,105.002,105.002,16.1022892,121.1042892,0,9.68814,9.13992,589.727,32,99,14.07,121.2762892,105.174,10.6896,246.661,-0.6,0.7,0,129.6, 3.9, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,129.53,0,0,38,,,,,,,12.788,23.9,121.1042892,105.002,6,P-GPS,
172600,2026-01-27 15:35:33,60.1305012,24.5153942,105.018,105.018,16.1022892,121.1202892,0,9.09044,7.33169,591.536,32,99,14.07,121.2762892,105.174,10.6896,246.661,-0.6,0.7,0,129.8, 11.8, -4.2,0,0,1024,1024,1024,1024,0,0,0,0,129.53,0,0,38,,,,,,,12.788,23.9,121.1202892,105.018,6,P-GPS,
172800,2026-01-27 15:35:33,60.130492,24.5154163,105.031,105.031,16.1022892,121.1332892,0,8.33802,5.73661,593.131,32,99,14.07,121.2762892,105.174,10.6896,246.661,-0.5,0.6,0,129.5, 19.2, -5,0,0,1024,1024,1024,1024,0,0,0,0,129.48,0,0,38,,,,,,,12.788,23.9,121.1332892,105.031,6,P-GPS,
173000,2026-01-27 15:35:33,60.1304835,24.5154374,105.041,105.041,16.1022892,121.1432892,0,7.33657,4.23358,594.634,32,99,14.3,121.2762892,105.174,10.6896,246.661,-0.5,0.6,0,129.6, 24.5, -5.2,0,0,1024,1024,1024,1024,0,0,0,0,129.45,0,0,38,,,,,,,12.48,23.9,121.1432892,105.041,6,P-GPS,
173200,2026-01-27 15:35:33,60.1304763,24.5154553,105.043,105.043,16.1022892,121.1452892,0,6.17076,2.95926,595.908,32,99,14.3,121.2762892,105.174,10.6896,246.661,-0.4,0.5,0,129.5, 28.1, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,129.44,0,0,38,,,,,,,12.48,23.9,121.1452892,105.043,6,P-GPS,
173400,2026-01-27 15:35:33,60.1304706,24.5154698,105.033,105.033,16.1022892,121.1352892,0,4.97369,1.93625,596.931,31,99,14.3,121.2762892,105.174,10.6896,246.661,-0.3,0.4,0,129.5, 27.9, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,129.44,0,0,38,,,,,,,12.48,23.9,121.1352892,105.033,6,P-GPS,
173600,2026-01-27 15:35:34,60.1304663,24.5154811,105.024,105.024,16.1022892,121.1262892,0,3.851,1.14929,597.719,31,99,14.3,121.2762892,105.174,10.6896,246.661,-0.2,0.3,0,129.5, 26.3, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,129.43,0,0,38,,,,,,,12.48,23.9,121.1262892,105.024,6,P-GPS,
173800,2026-01-27 15:35:34,60.1304632,24.5154892,105.008,105.008,16.1022892,121.1102892,0,2.85755,0.584924,598.285,31,99,14.3,121.2762892,105.174,10.6896,246.661,-0.2,0.2,0,129.7, 25.3, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,129.43,0,0,38,,,,,,,12.48,23.9,121.1102892,105.008,6,P-GPS,
174000,2026-01-27 15:35:34,60.1304605,24.5154949,104.978,104.978,16.1022892,121.0802892,0,1.92412,0.149287,598.721,30,99,14.179,121.2762892,105.174,10.6896,246.661,-0.1,0.1,0,129.3, 25.6, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,129.34,0,0,38,,,,,,,10.328,23.9,121.0802892,104.978,6,P-GPS,
174200,2026-01-27 15:35:34,60.1304586,24.5154977,104.95,104.95,16.1022892,121.0522892,0,1.1045,0.119708,598.983,30,99,14.179,121.2762892,105.174,10.6896,246.661,-0.1,0.1,0,128.7, 22.6, -5.8,0,0,1024,1024,1024,1024,0,0,0,0,129.33,0,0,38,,,,,,,10.328,23.9,121.0522892,104.95,6,P-GPS,
174400,2026-01-27 15:35:34,60.1304579,24.5154982,104.932,104.932,16.1022892,121.0342892,0,0.361873,0.202296,599.065,30,99,14.179,121.2762892,105.174,10.6896,246.661,0,0,0,129, 17.5, -9.1,0,0,1024,1024,1024,1024,0,0,0,0,129.49,0,0,38,,,,,,,10.328,23.9,121.0342892,104.932,6,P-GPS,
174600,2026-01-27 15:35:35,60.1304581,24.5154975,104.931,104.931,16.1022892,121.0332892,0,0.268157,0.170087,599.11,30,99,14.179,121.2762892,105.174,10.6896,246.661,0,0,0,129.7, 9.8, -9,0,0,1024,1024,1024,1024,0,0,0,0,129.6,0,0,38,,,,,,,10.328,23.9,121.0332892,104.931,6,P-GPS,
174800,2026-01-27 15:35:35,60.1304588,24.5154968,104.942,104.942,16.1022892,121.0442892,0,0.521794,0.0891371,599.197,30,99,14.179,121.2762892,105.174,10.6896,246.661,0,0,0,129.9, 3.9, -7.3,0,0,1024,1024,1024,1024,0,0,0,0,129.55,0,0,38,,,,,,,10.328,23.9,121.0442892,104.942,6,P-GPS,
175000,2026-01-27 15:35:35,60.1304596,24.5154961,104.951,104.951,16.1022892,121.0532892,0,0.583268,0.0443069,599.294,31,99,14.067,121.2762892,105.174,10.6896,246.661,0,0,0,129.6, -0.9, -4.8,0,0,1024,1024,1024,1024,0,0,0,0,129.54,0,0,38,,,,,,,11.164,24,121.0532892,104.951,6,P-GPS,
175200,2026-01-27 15:35:35,60.1304602,24.5154955,104.954,104.954,16.1022892,121.0562892,0,0.496928,0.102294,599.368,31,99,14.067,121.2762892,105.174,10.6896,246.661,0,0,0,140.2, -3.3, -3.2,0,0,1024,1024,1024,1024,0,0,0,0,139.9,0,0,38,,,,,,,11.164,24,121.0562892,104.954,6,P-GPS,
175400,2026-01-27 15:35:35,60.1304605,24.515495,104.954,104.954,16.1022892,121.0562892,0,0.292318,0.145225,599.412,30,97,14.067,121.2762892,105.174,10.6896,246.661,0,0,0,158.6, -2.8, -3.4,0,0,1024,1024,1024,1024,0,0,0,0,158.28,0,0,38,,,,,,,11.164,24,121.0562892,104.954,6,P-GPS,
175600,2026-01-27 15:35:36,60.1304606,24.5154942,104.955,104.955,16.1022892,121.0572892,0,0.204834,0.186354,599.458,30,97,14.067,121.2762892,105.174,10.6896,246.661,0,0,0,176.7, -0.3, -4.4,0,0,1024,1024,1024,1024,0,0,0,0,176.07,0,0,38,,,,,,,11.164,24,121.0572892,104.955,6,P-GPS,
175800,2026-01-27 15:35:36,60.1304607,24.5154936,104.961,104.961,16.1022892,121.0632892,0,0.167443,0.219925,599.493,30,97,14.067,121.2762892,105.174,10.6896,246.661,0,0,0,189.7, 2.3, -6.1,0,0,1024,1024,1024,1024,0,0,0,0,189.29,0,0,38,,,,,,,11.164,24,121.0632892,104.961,6,P-GPS,
176000,2026-01-27 15:35:36,60.130461,24.5154937,104.972,104.972,16.1022892,121.0742892,0,0.0876641,0.235899,599.526,31,99,13.945,121.2762892,105.174,10.6896,246.661,0,0,0,198.8, 2.3, -6.1,0,0,1024,1024,1024,1024,0,0,0,0,198.4,0,0,38,,,,,,,15.832,23.9,121.0742892,104.972,6,P-GPS,
176200,2026-01-27 15:35:36,60.1304612,24.5154942,104.978,104.978,16.1022892,121.0802892,0,0.101213,0.232422,599.562,31,99,13.945,121.2762892,105.174,10.6896,246.661,0,0,0,204.7, 1, -5.4,0,0,1024,1024,1024,1024,0,0,0,0,204.62,0,0,38,,,,,,,15.832,23.9,121.0802892,104.978,6,P-GPS,
176400,2026-01-27 15:35:36,60.1304612,24.5154948,104.979,104.979,16.1022892,121.0812892,0,0.144007,0.21257,599.595,32,99,13.945,121.2762892,105.174,10.6896,246.661,0,0,0,208.4, 0.5, -4.7,0,0,1024,1024,1024,1024,0,0,0,0,208.37,0,0,38,,,,,,,15.832,23.9,121.0812892,104.979,6,P-GPS,
176600,2026-01-27 15:35:37,60.130461,24.5154953,104.976,104.976,16.1022892,121.0782892,0,0.166868,0.179141,599.631,32,99,13.945,121.2762892,105.174,10.6896,246.661,0,0,0,210.9, 0.4, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,210.94,0,0,38,,,,,,,15.832,23.9,121.0782892,104.976,6,P-GPS,
176800,2026-01-27 15:35:37,60.1304608,24.5154957,104.974,104.974,16.1022892,121.0762892,0,0.171828,0.149081,599.662,32,99,13.945,121.2762892,105.174,10.6896,246.661,0,0,0,212.6, 0.8, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,212.56,0,0,38,,,,,,,15.832,23.9,121.0762892,104.974,6,P-GPS,
177000,2026-01-27 15:35:37,60.1304606,24.5154958,104.973,104.973,16.1022892,121.0752892,0,0.175419,0.1268,599.685,32,99,13.832,121.2762892,105.174,10.6896,246.661,0,0,0,213.7, 1.6, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,213.55,0,0,38,,,,,,,13.92,23.9,121.0752892,104.973,6,P-GPS,
