altitude,geo_altitude,height,horizontal_accuracy,location.lat,location.lon,pressure,speed_accuracy,time,velocity.x,velocity.y,velocity.z,vertical_accuracy
-4.88,35.29254783484393,-0.11,1.0,60.13045883178711,24.51552391052246,1013.8364684992589,,2026-01-27T15:27:00Z,0.0,0.0,0.0,3.0
-4.77,35.29254783484393,0.0,1.0,60.13045883178711,24.51552391052246,1013.8231178991495,,2026-01-27T15:27:01Z,0.0,0.0,0.0,3.0
-4.77,35.12470627727428,0.0,1.0,60.13045883178711,24.51552391052246,1013.8231178991495,,2026-01-27T15:27:02Z,0.0,0.0,0.0,3.0
-4.77,35.12470627727428,0.0,1.0,60.13045883178711,24.51552391052246,1013.8231178991495,,2026-01-27T15:27:03Z,0.0,0.0,0.0,3.0
-4.77,35.12470627727428,0.0,1.0,60.13045883178711,24.51552391052246,1013.8231178991495,,2026-01-27T15:27:04Z,0.0,0.0,0.0,3.0
-4.77,35.12470627727428,0.0,1.0,60.13045883178711,24.51552391052246,1013.8231178991495,,2026-01-27T15:27:05Z,0.0,0.0,0.0,3.0
-4.88,34.95686471970462,-0.11,1.0,60.13045883178711,24.51552391052246,1013.8364684992589,,2026-01-27T15:27:06Z,0.0,0.0,0.0,3.0
-4.77,34.95686471970462,0.0,1.0,60.13045883178711,24.51552391052246,1013.8231178991495,,2026-01-27T15:27:07Z,0.0,0.0,0.0,3.0
-4.77,34.95686471970462,0.0,1.0,60.13045883178711,24.51552391052246,1013.8231178991495,,2026-01-27T15:27:08Z,0.0,0.0,0.0,3.0
-4.77,34.95686471970462,0.0,1.0,60.13045883178711,24.51552391052246,1013.8231178991495,,2026-01-27T15:27:09Z,0.0,0.0,0.0,3.0
-4.88,34.78902316213497,-0.11,1.0,60.13045883178711,24.51552391052246,1013.8364684992589,,2026-01-27T15:27:10Z,0.0,0.0,0.0,3.0
-4.88,34.78902316213497,-0.11,1.0,60.13045883178711,24.51552391052246,1013.8364684992589,,2026-01-27T15:27:11Z,0.0,0.0,0.0,3.0
-4.77,34.621181604565315,0.0,1.0,60.13045883178711,24.51552391052246,1013.8231178991495,,2026-01-27T15:27:12Z,0.0,0.0,0.0,3.0
-4.55,34.621181604565315,0.22,1.0,60.130462646484375,24.51552391052246,1013.7964166989304,,2026-01-27T15:27:13Z,0.0,0.0,0.0,3.0
-4.77,34.78902316213497,0.0,1.0,60.130462646484375,24.51552391052246,1013.8231178991495,,2026-01-27T15:27:14Z,0.0,0.0,-0.2,3.0
-3.77,35.79607250755289,1.0,1.0,60.130462646484375,24.51552391052246,1013.7029624981642,,2026-01-27T15:27:15Z,0.0,0.0,-1.4000000000000001,3.0
-0.77,39.488586774085285,4.0,1.0,60.130462646484375,24.51552391052246,1013.3424962952083,,2026-01-27T15:27:16Z,0.0,0.0,-5.0,3.0
5.57,45.027358173883876,10.34,1.0,60.130462646484375,24.51552391052246,1012.5815120889682,,2026-01-27T15:27:17Z,0.0,0.0,-5.6000000000000005,3.0
11.8,50.39828801611281,16.57,1.0,60.130462646484375,24.51552391052246,1011.8338784828377,,2026-01-27T15:27:18Z,0.0,0.0,-5.2,1.0
15.47,52.91591137965762,20.24,1.0,60.130462646484375,24.51552391052246,1011.393308679225,,2026-01-27T15:27:19Z,0.0,0.0,-0.8,1.0
16.47,53.419436052366585,21.24,1.0,60.130462646484375,24.51552391052246,1011.2731532782398,,2026-01-27T15:27:20Z,0.0,0.0,0.0,1.0
16.47,53.25159449479693,21.24,1.0,60.130462646484375,24.51552391052246,1011.2731532782398,,2026-01-27T15:27:21Z,0.0,0.0,0.0,1.0
16.47,53.25159449479693,21.24,1.0,60.130462646484375,24.51552391052246,1011.2731532782398,,2026-01-27T15:27:22Z,0.0,0.0,0.0,1.0
16.36,53.25159449479693,21.13,1.0,60.130462646484375,24.51552391052246,1011.2865038783492,,2026-01-27T15:27:23Z,0.0,0.0,0.0,1.0
16.47,53.08375293722728,21.24,1.0,60.130462646484375,24.515522003173828,1011.2731532782398,,2026-01-27T15:27:24Z,0.0,0.0,0.0,1.0
16.36,52.91591137965762,21.13,1.0,60.130462646484375,24.515520095825195,1011.2865038783492,,2026-01-27T15:27:25Z,0.0,0.0,0.0,1.0
16.14,52.91591137965762,20.91,1.0,60.130462646484375,24.515520095825195,1011.3132050785681,,2026-01-27T15:27:26Z,0.0,0.0,0.0,1.0
15.69,52.74806982208797,20.46,1.0,60.130462646484375,24.515518188476562,1011.366607479006,,2026-01-27T15:27:27Z,0.0,0.0,0.0,1.0
15.25,52.74806982208797,20.02,1.0,60.130462646484375,24.51551628112793,1011.4200098794439,,2026-01-27T15:27:28Z,0.0,0.0,0.0,1.0
15.36,52.74806982208797,20.13,1.0,60.130462646484375,24.515514373779297,1011.4066592793345,,2026-01-27T15:27:29Z,0.0,0.0,0.0,1.0
15.25,52.74806982208797,20.02,1.0,60.130462646484375,24.515514373779297,1011.4200098794439,,2026-01-27T15:27:30Z,0.0,0.0,0.0,1.0
15.25,52.74806982208797,20.02,1.0,60.130462646484375,24.515514373779297,1011.4200098794439,,2026-01-27T15:27:31Z,0.0,0.0,0.0,1.0
